176,term6075 df=2 cf=2
1760,term24175 df=1 cf=2
1763,term22788 df=2 cf=2
1765,term3543 df=1 cf=1
177,term14897 df=2 cf=2
1770,term13578 df=1 cf=1
1770s,term8228 df=1 cf=1
1774,term15230 df=1 cf=1
178,term14192 df=6 cf=6
1788,term27185 df=1 cf=1
1789,term27862 df=1 cf=2
179,term16377 df=4 cf=4
1797,term24433 df=1 cf=1
1799,term22323 df=1 cf=1
18,term2154 df=182 cf=186
180,term4485 df=8 cf=8
1800,term14812 df=4 cf=5
1800s,term27358 df=1 cf=1
1801,term7876 df=1 cf=1
1803,term12327 df=4 cf=4
1804,term11204 df=2 cf=2
1805,term24359 df=1 cf=1
1806,term22324 df=1 cf=1
1808,term13579 df=1 cf=1
181,term13310 df=8 cf=8
1811,term26235 df=1 cf=1
1812,term24307 df=1 cf=1
1816,term27682 df=1 cf=1
1817,term27597 df=1 cf=3
1819,term27107 df=2 cf=2
182,term21901 df=6 cf=6
1820,term22025 df=1 cf=1
1821,term26715 df=1 cf=1
1822,term29044 df=1 cf=1
1825,term14405 df=1 cf=2
1828,term11788 df=5 cf=6
1829,term20593 df=1 cf=1
183,term16418 df=2 cf=2
1830,term9457 df=1 cf=1
1831,term15021 df=2 cf=2
1833,term13749 df=1 cf=1
1835,term9458 df=5 cf=5
1836,term11228 df=3 cf=3
1837,term19090 df=2 cf=2
1839,term27350 df=1 cf=1
184,term27018 df=1 cf=1
1840,term10308 df=2 cf=2
1841,term12183 df=2 cf=3
1843,term10408 df=2 cf=2
1844,term10578 df=3 cf=4
1846,term13580 df=2 cf=2
1848,term6748 df=2 cf=2
1849,term20809 df=1 cf=1
185,term14375 df=4 cf=4
1850,term163 df=8 cf=10
1850s,term23297 df=1 cf=1
1851,term11041 df=2 cf=3
1852,term164 df=2 cf=3
1853,term10409 df=1 cf=1
1855,term27863 df=1 cf=1
1857,term14233 df=1 cf=1
1858,term16868 df=1 cf=2
186,term20240 df=2 cf=2
1860,term18588 df=4 cf=4
1860s,term27463 df=1 cf=1
1861,term22221 df=1 cf=1
1862,term19091 df=1 cf=1
1865,term14590 df=1 cf=1
1867,term24176 df=1 cf=2
1869,term10762 df=2 cf=2
187,term24305 df=2 cf=2
1870,term11789 df=6 cf=7
1870s,term10763 df=2 cf=2
1872,term11090 df=1 cf=1
1873,term4059 df=2 cf=3
1874,term15779 df=2 cf=2
1875,term10764 df=3 cf=3
1876,term19424 df=6 cf=7
1877,term26747 df=1 cf=2
1878,term17547 df=3 cf=4
1879,term17091 df=1 cf=1
188,term12928 df=2 cf=2
1880,term10928 df=5 cf=7
1880s,term9832 df=1 cf=1
1881,term16307 df=4 cf=7
1882,term22219 df=1 cf=1
1884,term16308 df=2 cf=2
1885,term17092 df=3 cf=3
1886,term11081 df=3 cf=3
1887,term19092 df=1 cf=1
1888,term21384 df=2 cf=2
1889,term20094 df=3 cf=3
189,term1863 df=1 cf=1
1890,term18919 df=3 cf=3
1891,term10311 df=2 cf=2
1892,term12001 df=3 cf=3
1893,term11419 df=4 cf=4
1894,term23535 df=2 cf=2
1895,term11229 df=5 cf=5
1896,term11692 df=2 cf=2
1897,term10579 df=4 cf=4
1898,term17548 df=1 cf=1
1899,term16183 df=9 cf=9
18th,term9107 df=3 cf=3
19,term1699 df=204 cf=211
190,term18351 df=3 cf=3
1900,term4109 df=8 cf=9
1901,term17210 df=3 cf=3
1902,term11754 df=5 cf=5
1903,term6338 df=3 cf=3
1904s,term18314 df=1 cf=1
1905,term9402 df=8 cf=9
1907,term5809 df=9 cf=11
1908,term9582 df=4 cf=4
1909,term8213 df=3 cf=3
191,term10224 df=3 cf=3
1910,term16924 df=3 cf=3
1911,term6294 df=6 cf=6
1912,term22443 df=1 cf=1
1913,term11091 df=2 cf=2
1914,term12433 df=4 cf=4
1915,term22220 df=2 cf=2
1916,term23028 df=1 cf=1
1917,term9926 df=14 cf=18
1918,term5229 df=5 cf=5
1919,term11092 df=5 cf=5
192,term10225 df=4 cf=4
1920,term10929 df=10 cf=12
1920s,term8576 df=9 cf=10
1921,term18589 df=4 cf=4
1922,term9927 df=3 cf=3
1923,term2206 df=3 cf=4
1924,term9299 df=2 cf=2
1925,term8014 df=1 cf=1
1926,term12002 df=3 cf=3
1927,term20351 df=3 cf=4
1928,term2086 df=4 cf=4
1929,term18920 df=2 cf=2
193,term9807 df=3 cf=3
1930,term9459 df=9 cf=10
1930s,term5646 df=14 cf=15
1931,term15540 df=4 cf=5
1932,term6339 df=5 cf=5
1933,term5696 df=4 cf=8
1934,term6929 df=4 cf=4
1935,term5697 df=8 cf=9
1936,term15213 df=2 cf=2
1937,term14062 df=6 cf=8
1938,term6930 df=4 cf=5
1939,term10580 df=4 cf=4
194,term9975 df=3 cf=3
1940,term13872 df=5 cf=5
1940s,term12982 df=7 cf=7
1941,term10945 df=3 cf=3
1942,term22834 df=3 cf=4
1943,term5698 df=3 cf=3
1944,term17371 df=5 cf=6
1945,term6076 df=20 cf=23
1946,term9300 df=6 cf=6
1947,term14835 df=6 cf=6
1948,term10581 df=10 cf=10
1949,term9583 df=9 cf=9
195,term4165 df=2 cf=2
1950,term3671 df=16 cf=17
1950s,term9460 df=17 cf=17
1951,term12815 df=5 cf=6
1952,term7718 df=5 cf=6
1953,term3672 df=8 cf=8
1954,term7534 df=8 cf=8
1955,term5967 df=10 cf=11
1956,term17211 df=21 cf=25
1957,term12261 df=13 cf=13
1958,term7087 df=50 cf=53
1959,term1173 df=79 cf=79
196,term7704 df=3 cf=3
1960,term0 df=168 cf=169
1960s,term6520 df=28 cf=28
1961,term553 df=193 cf=197
1962,term438 df=257 cf=259
1963,term1547 df=308 cf=311
1964,term1837 df=232 cf=235
1965,term954 df=201 cf=204
1966,term1751 df=200 cf=202
1967,term605 df=183 cf=187
1968,term2703 df=160 cf=166
1969,term774 df=187 cf=192
197,term15602 df=3 cf=3
1970,term1196 df=252 cf=261
1970s,term5810 df=64 cf=73
1971,term674 df=140 cf=144
1972,term1661 df=201 cf=204
1973,term1662 df=208 cf=217
1974,term165 df=200 cf=208
1975,term558 df=210 cf=218
1976,term287 df=174 cf=186
1977,term2859 df=215 cf=323
1977s,term22647 df=1 cf=1
1978,term1 df=3053 cf=3097
1979,term16 df=384 cf=448
198,term5861 df=1 cf=1
1980,term984 df=362 cf=401
1980s,term4533 df=84 cf=101
1981,term92 df=223 cf=246
1982,term857 df=79 cf=84
1983,term11155 df=12 cf=12
1984,term16369 df=4 cf=4
1985,term18464 df=7 cf=7
1986,term25519 df=1 cf=2
1987,term18046 df=1 cf=1
1988,term7877 df=1 cf=1
1989,term22820 df=1 cf=1
199,term18438 df=2 cf=2
1990,term7202 df=5 cf=6
1990s,term7383 df=2 cf=2
1999,term23189 df=1 cf=1
19th,term2704 df=11 cf=13
1a,term2945 df=2 cf=3
1bingley,term21856 df=1 cf=1
1definitions,term23059 df=1 cf=1
1during,term19206 df=1 cf=1
1er,term21869 df=1 cf=1
1floods,term3370 df=1 cf=1
1forecasts,term11820 df=1 cf=1
1ld,term15662 df=1 cf=1
1lq,term12142 df=1 cf=1
1nu782,term23680 df=1 cf=1
1o,term18933 df=1 cf=1
1rules,term7605 df=1 cf=1
1shows,term23060 df=1 cf=1
1sryl,term24218 df=1 cf=1
1st,term2137 df=41 cf=41
1study,term20385 df=1 cf=1
1was,term19207 df=1 cf=2
1yielded,term28355 df=1 cf=1
2,term17 df=1455 cf=1835
20,term2 df=485 cf=503
200,term3249 df=56 cf=61
2000,term9147 df=19 cf=21
2000ad,term26066 df=1 cf=1
2006,term29297 df=1 cf=1
2009,term11793 df=1 cf=3
201,term6755 df=6 cf=7
2010,term25238 df=1 cf=1
2011,term11794 df=1 cf=12
202,term1569 df=7 cf=8
2020,term18766 df=1 cf=1
203,term10389 df=7 cf=7
204,term6756 df=3 cf=3
2048,term9986 df=2 cf=3
205,term8144 df=4 cf=4
206,term8778 df=3 cf=3
207,term5266 df=3 cf=3
208,term10118 df=4 cf=4
2084,term25254 df=1 cf=1
209,term9412 df=5 cf=5
20s,term23977 df=1 cf=1
20th,term2705 df=12 cf=13
21,term2923 df=186 cf=194
210,term17354 df=5 cf=5
2100,term18892 df=1 cf=1
211,term23670 df=2 cf=2
212,term7533 df=3 cf=3
213,term7755 df=4 cf=4
214,term9868 df=4 cf=4
215,term11565 df=6 cf=6
2152,term20745 df=1 cf=1
216,term4005 df=2 cf=2
2168,term25525 df=1 cf=1
217,term4034 df=4 cf=4
218,term18272 df=3 cf=3
219,term22120 df=1 cf=1
21mx,term18893 df=1 cf=1
22,term1014 df=504 cf=520
220,term9413 df=5 cf=5
2200t,term14557 df=1 cf=1
221,term2394 df=3 cf=3
2217,term19451 df=1 cf=1
222,term3569 df=3 cf=3
223,term19637 df=1 cf=1
